session_id,user_id,session_ts,device,channel,campaign_id,is_new_user,purchase_flag,order_id,gross_revenue,discount,net_revenue,session_to_order_minutes
S00140185,U000909,2025-07-05 02:50:30,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00372702,U002310,2025-07-05 02:50:32,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00596185,,2025-07-05 02:51:03,mobile,organic,C037,0,0,,0.0,0.0,0.0,0.0
S00056576,U000370,2025-07-05 02:51:11,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00000221,U000148,2025-07-05 02:51:33,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00168066,U001102,2025-07-05 02:51:53,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00298601,U000078,2025-07-05 02:52:29,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00140281,U000686,2025-07-05 02:52:46,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00056571,U000909,2025-07-05 02:52:49,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00372684,U002409,2025-07-05 02:52:49,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00028058,U000874,2025-07-05 02:53:19,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00028178,U001076,2025-07-05 02:53:29,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00627024,U002450,2025-07-05 02:53:29,mobile,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00396422,U001059,2025-07-05 02:53:43,mobile,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00028168,U000113,2025-07-05 02:54:29,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00524588,U002022,2025-07-05 02:54:45,mobile,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00611772,U000946,2025-07-05 02:55:07,mobile,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00112524,U001567,2025-07-05 02:55:15,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00372708,U001709,2025-07-05 02:55:26,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00056535,U000730,2025-07-05 02:56:13,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00490326,,2025-07-05 02:56:42,mobile,referral,C025,0,0,,0.0,0.0,0.0,0.0
S00348262,U000057,2025-07-05 02:58:45,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00168179,U002255,2025-07-05 02:58:51,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00028108,,2025-07-05 02:59:15,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00429826,,2025-07-05 02:59:42,mobile,email,C018,0,0,,0.0,0.0,0.0,0.0
S00564797,U001197,2025-07-05 03:00:07,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00372603,,2025-07-05 03:00:29,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00642095,,2025-07-05 03:01:09,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00464305,U001545,2025-07-05 03:01:19,mobile,email,C022,0,0,,0.0,0.0,0.0,0.0
S00056509,U001352,2025-07-05 03:01:36,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00438410,U000181,2025-07-05 03:02:26,mobile,email,C019,0,0,,0.0,0.0,0.0,0.0
S00481680,U000329,2025-07-05 03:02:38,mobile,email,C024,0,0,,0.0,0.0,0.0,0.0
S00298587,U000858,2025-07-05 03:03:11,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00140203,U001756,2025-07-05 03:03:33,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00323308,U001082,2025-07-05 03:05:12,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00323331,U001106,2025-07-05 03:05:29,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00140256,,2025-07-05 03:05:53,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00455394,U001355,2025-07-05 03:05:57,web,email,C021,0,0,,0.0,0.0,0.0,0.0
S00535848,U001597,2025-07-05 03:06:09,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00642087,,2025-07-05 03:06:13,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00438347,U001322,2025-07-05 03:06:25,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00196023,,2025-07-05 03:06:30,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00000188,U002414,2025-07-05 03:07:20,mobile,search,C001,0,1,O00000005,10186.43,400.94,9785.49,12.0
S00000165,U000361,2025-07-05 03:07:36,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00642108,U000422,2025-07-05 03:07:45,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00273911,U001892,2025-07-05 03:09:20,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00028055,U001746,2025-07-05 03:09:21,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00348250,U002053,2025-07-05 03:09:29,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00496190,U001746,2025-07-05 03:09:40,web,referral,C026,0,0,,0.0,0.0,0.0,0.0
S00446924,U000752,2025-07-05 03:09:44,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00168184,U002090,2025-07-05 03:10:01,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00473165,U000663,2025-07-05 03:10:06,web,email,C023,0,0,,0.0,0.0,0.0,0.0
S00429793,U001037,2025-07-05 03:10:21,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00140201,U002198,2025-07-05 03:11:04,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00196067,U000920,2025-07-05 03:11:16,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00420729,U000937,2025-07-05 03:11:25,mobile,email,C017,0,0,,0.0,0.0,0.0,0.0
S00084569,U000268,2025-07-05 03:11:53,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00535846,U002116,2025-07-05 03:12:06,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00224209,U001059,2025-07-05 03:12:41,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00323324,U002433,2025-07-05 03:14:13,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00196082,U001282,2025-07-05 03:15:36,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00372658,U000242,2025-07-05 03:15:36,,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00396467,,2025-07-05 03:17:49,mobile,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00140269,U000408,2025-07-05 03:18:48,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00196036,U000660,2025-07-05 03:19:06,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00196051,U000605,2025-07-05 03:20:07,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00446931,U000704,2025-07-05 03:20:12,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00564786,U000632,2025-07-05 03:20:25,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00524565,U001322,2025-07-05 03:20:42,mobile,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00372610,U000423,2025-07-05 03:21:00,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00224210,U001849,2025-07-05 03:21:36,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00372675,U001824,2025-07-05 03:21:41,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00298591,U001727,2025-07-05 03:22:17,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00507557,U000492,2025-07-05 03:22:35,web,referral,C028,0,0,,0.0,0.0,0.0,0.0
S00028113,,2025-07-05 03:22:51,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00084602,U001066,2025-07-05 03:23:31,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00196110,U002013,2025-07-05 03:24:01,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00056547,,2025-07-05 03:24:08,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00248824,,2025-07-05 03:24:50,web,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00438358,,2025-07-05 03:24:52,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00473178,U001926,2025-07-05 03:25:13,mobile,email,C023,0,0,,0.0,0.0,0.0,0.0
S00273947,U000740,2025-07-05 03:25:27,mobile,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00580320,U001598,2025-07-05 03:25:55,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00224206,U001306,2025-07-05 03:26:12,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00056570,,2025-07-05 03:26:25,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00611728,,2025-07-05 03:26:31,web,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00112540,U002379,2025-07-05 03:26:39,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00028120,U000856,2025-07-05 03:26:44,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00168178,U002586,2025-07-05 03:27:09,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00028167,U001801,2025-07-05 03:28:04,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00496186,U000662,2025-07-05 03:28:52,web,referral,C026,0,0,,0.0,0.0,0.0,0.0
S00000171,U002478,2025-07-05 03:29:58,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00056617,U000071,2025-07-05 03:30:42,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00564767,U001428,2025-07-05 03:30:49,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00224243,U002017,2025-07-05 03:33:00,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00084579,U002598,2025-07-05 03:33:09,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00348267,U001995,2025-07-05 03:33:46,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00248802,U000857,2025-07-05 03:34:14,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00372697,U002198,2025-07-05 03:34:29,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00000159,U000146,2025-07-05 03:35:05,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00446957,U000661,2025-07-05 03:36:11,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00611706,U001453,2025-07-05 03:36:32,mobile,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00000220,,2025-07-05 03:36:48,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00611680,U000244,2025-07-05 03:37:25,mobile,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00028094,,2025-07-05 03:37:53,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00446928,U002290,2025-07-05 03:38:05,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00273933,,2025-07-05 03:38:06,web,paid_social,C011,0,1,O00007500,4803.43,357.76,4445.67,17.983333333333334
S00372699,U000949,2025-07-05 03:38:15,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00140289,U001241,2025-07-05 03:39:07,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00168160,U001476,2025-07-05 03:39:09,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00627017,,2025-07-05 03:39:34,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00446965,,2025-07-05 03:39:48,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00372654,U002544,2025-07-05 03:41:11,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00642076,U001527,2025-07-05 03:41:21,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00084548,U001640,2025-07-05 03:42:20,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00084494,U000169,2025-07-05 03:42:24,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00642078,,2025-07-05 03:43:10,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00348210,U001291,2025-07-05 03:44:09,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00396430,U000960,2025-07-05 03:44:44,web,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00481676,U000061,2025-07-05 03:44:46,mobile,email,C024,0,0,,0.0,0.0,0.0,0.0
S00580337,U001614,2025-07-05 03:44:48,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00000275,U002385,2025-07-05 03:46:00,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00535835,U000175,2025-07-05 03:46:32,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00196025,U002062,2025-07-05 03:46:44,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00626997,U000854,2025-07-05 03:47:00,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00429812,,2025-07-05 03:47:10,mobile,email,C018,0,0,,0.0,0.0,0.0,0.0
S00028160,U001800,2025-07-05 03:47:16,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00000236,U001085,2025-07-05 03:48:05,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00348212,U002569,2025-07-05 03:48:12,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00298580,U002257,2025-07-05 03:48:21,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00196116,U000727,2025-07-05 03:48:25,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00642091,U001947,2025-07-05 03:48:25,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00564791,U001866,2025-07-05 03:48:27,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00084615,U000004,2025-07-05 03:48:53,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00611731,,2025-07-05 03:48:58,mobile,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00396439,,2025-07-05 03:49:18,web,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00028097,U001134,2025-07-05 03:49:27,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00140303,U002474,2025-07-05 03:50:04,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00438329,U002403,2025-07-05 03:51:32,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00429790,U002468,2025-07-05 03:52:21,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00481662,U001122,2025-07-05 03:54:18,web,email,C024,0,0,,0.0,0.0,0.0,0.0
S00481679,U002514,2025-07-05 03:54:23,web,email,C024,0,0,,0.0,0.0,0.0,0.0
S00000187,U000597,2025-07-05 03:54:36,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00481672,U000966,2025-07-05 03:54:39,mobile,email,C024,0,0,,0.0,0.0,0.0,0.0
S00056610,U000300,2025-07-05 03:54:44,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00140275,U001731,2025-07-05 03:55:20,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00438368,U002301,2025-07-05 03:56:01,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00513063,U001036,2025-07-05 03:56:06,web,referral,C029,0,0,,0.0,0.0,0.0,0.0
S00028045,U001967,2025-07-05 03:56:38,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00056559,U000113,2025-07-05 03:57:04,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00084508,U001968,2025-07-05 03:57:35,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00372721,U000100,2025-07-05 03:57:36,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00519169,U002343,2025-07-05 03:57:42,web,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00168157,U000196,2025-07-05 03:57:53,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00140229,,2025-07-05 03:58:08,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00140296,U001324,2025-07-05 04:00:12,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00196035,U001783,2025-07-05 04:00:30,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00273908,,2025-07-05 04:00:55,mobile,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00196042,U002354,2025-07-05 04:01:09,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00429813,U001285,2025-07-05 04:01:44,mobile,email,C018,0,0,,0.0,0.0,0.0,0.0
S00084492,U001616,2025-07-05 04:04:24,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00140233,,2025-07-05 04:05:03,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00611764,,2025-07-05 04:05:52,web,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00446945,U002457,2025-07-05 04:06:13,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00323354,U002439,2025-07-05 04:06:48,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00529883,,2025-07-05 04:06:49,mobile,referral,C032,0,0,,0.0,0.0,0.0,0.0
S00112449,U000587,2025-07-05 04:08:51,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00372622,U000183,2025-07-05 04:08:59,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00323356,U000368,2025-07-05 04:09:20,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00446972,U001552,2025-07-05 04:10:38,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00196033,U002171,2025-07-05 04:11:19,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00611695,U002447,2025-07-05 04:11:44,mobile,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00642119,U000105,2025-07-05 04:11:45,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00273953,U000626,2025-07-05 04:12:51,mobile,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00084571,U001497,2025-07-05 04:13:38,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00323332,U001849,2025-07-05 04:13:41,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00438327,U000749,2025-07-05 04:14:33,mobile,email,C019,0,0,,0.0,0.0,0.0,0.0
S00372698,U002308,2025-07-05 04:14:40,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00626969,U001014,2025-07-05 04:14:56,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00140314,U001935,2025-07-05 04:15:14,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00348260,U001028,2025-07-05 04:15:35,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00438389,U000193,2025-07-05 04:15:37,mobile,email,C019,0,0,,0.0,0.0,0.0,0.0
S00642059,U000913,2025-07-05 04:15:50,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00168072,U001669,2025-07-05 04:15:53,mobile,search,C007,0,1,O00005008,9979.88,193.27,9786.61,14.116666666666667
S00000217,U001386,2025-07-05 04:16:24,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00195995,,2025-07-05 04:17:06,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00611664,U000913,2025-07-05 04:17:07,mobile,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00580350,,2025-07-05 04:17:07,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00372623,,2025-07-05 04:17:20,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00429776,U001980,2025-07-05 04:17:27,mobile,email,C018,0,0,,0.0,0.0,0.0,0.0
S00429841,U000203,2025-07-05 04:17:56,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00196112,U000182,2025-07-05 04:18:00,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00626949,U000777,2025-07-05 04:18:42,mobile,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00248745,U000619,2025-07-05 04:18:58,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00000155,U002316,2025-07-05 04:19:14,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00348264,U001977,2025-07-05 04:19:37,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00438354,,2025-07-05 04:19:53,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00446974,,2025-07-05 04:21:21,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00140318,U001826,2025-07-05 04:21:42,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00348231,U001698,2025-07-05 04:22:06,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00348293,U000180,2025-07-05 04:22:36,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00084535,U001692,2025-07-05 04:22:44,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00273952,U000123,2025-07-05 04:23:32,mobile,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00140251,U000892,2025-07-05 04:23:36,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00513065,U002023,2025-07-05 04:24:24,web,referral,C029,0,0,,0.0,0.0,0.0,0.0
S00000267,U000364,2025-07-05 04:24:30,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00168096,U000562,2025-07-05 04:25:47,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00248821,U000534,2025-07-05 04:25:48,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00140212,U000861,2025-07-05 04:25:55,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00056560,,2025-07-05 04:27:41,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00224188,U000346,2025-07-05 04:27:50,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00298626,U002024,2025-07-05 04:28:03,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00372725,U001185,2025-07-05 04:28:10,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00323272,U002433,2025-07-05 04:28:58,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00642057,U000269,2025-07-05 04:29:41,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00298593,U000055,2025-07-05 04:29:47,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00056606,U000073,2025-07-05 04:30:10,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00420718,U001335,2025-07-05 04:30:15,web,email,C017,0,0,,0.0,0.0,0.0,0.0
S00396393,U000712,2025-07-05 04:30:26,,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00596203,U000855,2025-07-05 04:30:35,mobile,organic,C037,0,0,,0.0,0.0,0.0,0.0
S00611699,U000902,2025-07-05 04:31:28,mobile,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00298585,U000071,2025-07-05 04:32:13,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00438344,U000354,2025-07-05 04:32:19,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00596196,U002341,2025-07-05 04:34:12,web,organic,C037,0,0,,0.0,0.0,0.0,0.0
S00626954,U001550,2025-07-05 04:34:24,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00490330,U002511,2025-07-05 04:34:25,web,referral,C025,0,0,,0.0,0.0,0.0,0.0
S00438346,U001958,2025-07-05 04:34:52,mobile,email,C019,0,0,,0.0,0.0,0.0,0.0
S00248854,U002580,2025-07-05 04:35:15,web,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00372604,U001195,2025-07-05 04:35:22,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00112443,U000792,2025-07-05 04:36:11,web,search,C005,0,1,O00003307,9187.48,649.66,8537.82,7.566666666666666
S00000245,U002025,2025-07-05 04:37:07,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00196054,U000099,2025-07-05 04:38:05,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00323307,U002569,2025-07-05 04:38:48,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00611763,U000876,2025-07-05 04:38:51,web,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00564801,U000121,2025-07-05 04:39:28,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00323269,,2025-07-05 04:40:09,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00429789,U002431,2025-07-05 04:40:38,mobile,email,C018,1,0,,0.0,0.0,0.0,0.0
S00323299,U002032,2025-07-05 04:41:17,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00323359,U001729,2025-07-05 04:42:28,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00112423,U002568,2025-07-05 04:42:39,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00513062,U000041,2025-07-05 04:42:47,web,referral,C029,0,0,,0.0,0.0,0.0,0.0
S00642097,U001608,2025-07-05 04:44:12,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00056613,U000806,2025-07-05 04:44:25,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00420719,U002014,2025-07-05 04:44:30,web,email,C017,0,1,O00009885,10424.26,483.82,9940.44,8.883333333333333
S00611701,U000834,2025-07-05 04:44:59,web,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00196049,U002439,2025-07-05 04:45:46,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00446976,U001066,2025-07-05 04:46:11,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00028118,U000236,2025-07-05 04:46:13,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00248838,U002110,2025-07-05 04:47:32,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00580303,,2025-07-05 04:49:25,web,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00626961,,2025-07-05 04:49:33,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00140246,U000782,2025-07-05 04:49:46,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00535838,U001905,2025-07-05 04:49:50,web,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00348278,U002541,2025-07-05 04:50:04,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00627003,U001019,2025-07-05 04:50:49,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00056594,U002188,2025-07-05 04:50:54,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00348229,U000549,2025-07-05 04:51:06,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00056639,U002450,2025-07-05 04:51:14,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00396441,U000068,2025-07-05 04:52:27,web,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00611740,U002452,2025-07-05 04:52:30,mobile,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00056584,U001310,2025-07-05 04:52:31,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00611677,U000093,2025-07-05 04:53:45,web,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00056577,U000352,2025-07-05 04:53:59,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00429832,U001150,2025-07-05 04:54:14,mobile,email,C018,0,0,,0.0,0.0,0.0,0.0
S00564739,U000165,2025-07-05 04:54:24,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00084605,U000804,2025-07-05 04:54:39,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00168200,U000151,2025-07-05 04:56:35,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00298548,U002054,2025-07-05 04:57:00,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00626950,U000661,2025-07-05 04:57:17,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
