order_id,product_id,quantity,unit_price
O00012696,P0073,2,957.59
O00012697,P0182,3,931.99
O00012697,P0097,2,690.07
O00012698,P0190,1,1107.24
O00012698,P0051,3,2087.56
O00012698,P0193,3,1159.64
O00012698,P0082,1,1093.71
O00012699,P0078,1,1074.27
O00012699,P0040,1,833.84
O00012699,P0156,1,3311.65
O00012700,P0085,1,706.97
O00012700,P0026,1,792.22
O00012700,P0117,2,1257.95
O00012701,P0222,2,1988.04
O00012701,P0201,1,665.14
O00012701,P0168,1,3902.05
O00012702,P0155,2,284.74
O00012703,P0146,1,1059.8
O00012703,P0198,1,783.46
O00012704,P0096,2,1260.11
O00012705,P0103,3,2023.97
O00012705,P0100,1,1169.84
O00012706,P0171,2,856.36
O00012706,P0164,2,787.12
O00012706,P0023,1,1861.25
O00012706,P0136,3,415.05
O00012707,P0234,1,881.14
O00012708,P0082,1,1093.71
O00012708,P0085,3,706.97
O00012709,P0114,1,1810.88
O00012709,P0149,3,849.8
O00012710,P0128,2,458.61
O00012710,P0166,1,1071.27
O00012710,P0167,2,917.72
O00012710,P0062,2,2452.39
O00012711,P0228,3,3952.27
O00012711,P0009,1,832.92
O00012711,P0043,3,1351.67
O00012712,P0017,3,1166.66
O00012713,P0207,3,507.72
O00012714,P0130,3,2642.85
O00012715,P0070,2,1600.5
O00012715,P0118,1,863.51
O00012716,P0114,1,1810.88
O00012716,P0194,3,3054.93
O00012716,P0115,2,1337.26
O00012716,P0104,1,1805.73
O00012717,P0152,3,1539.83
O00012717,P0017,2,1166.66
O00012717,P0135,3,1348.46
O00012717,P0021,2,1099.68
O00012718,P0229,1,1374.65
O00012719,P0060,2,1237.17
O00012720,P0190,3,1107.24
O00012721,P0191,1,715.71
O00012721,P0237,3,1066.89
O00012722,P0039,3,1305.29
O00012723,P0193,3,1159.64
O00012724,P0068,3,645.96
O00012725,P0117,2,1257.95
O00012725,P0053,2,743.63
O00012726,P0193,3,1159.64
O00012726,P0233,1,1409.94
O00012726,P0200,1,1164.43
O00012727,P0194,1,3054.93
O00012728,P0137,3,1029.09
O00012728,P0194,2,3054.93
O00012728,P0124,2,765.92
O00012728,P0158,1,3813.86
O00012729,P0004,2,779.02
O00012729,P0160,2,1173.19
O00012730,P0235,2,2499.4
O00012731,P0038,1,1309.15
O00012731,P0004,1,779.02
O00012731,P0204,1,2565.0
O00012732,P0073,1,957.59
O00012732,P0043,3,1351.67
O00012733,P0032,1,1586.62
O00012734,P0197,3,1963.65
O00012735,P0221,2,2032.27
O00012736,P0060,3,1237.17
O00012736,P0007,1,1172.61
O00012736,P0028,2,1160.42
O00012737,P0162,2,562.54
O00012737,P0029,1,1244.21
O00012738,P0036,1,964.11
O00012739,P0089,1,984.87
O00012739,P0075,3,1463.11
O00012740,P0030,1,810.73
O00012740,P0012,1,554.95
O00012740,P0156,2,3311.65
O00012741,P0010,1,2113.75
O00012741,P0065,3,2420.29
O00012742,P0197,2,1963.65
O00012742,P0096,3,1260.11
O00012742,P0040,1,833.84
O00012742,P0217,1,2177.18
O00012743,P0098,1,1001.32
O00012743,P0127,2,2785.03
O00012743,P0068,1,645.96
O00012743,P0206,1,615.55
O00012744,P0083,1,752.43
O00012744,P0170,3,823.67
O00012745,P0137,2,1029.09
O00012745,P0068,1,645.96
O00012745,P0046,1,982.82
O00012745,P0048,2,953.21
O00012746,P0178,3,982.68
O00012746,P0128,1,458.61
O00012746,P0179,1,1893.47
O00012747,P0155,3,284.74
O00012747,P0080,3,541.12
O00012748,P0184,3,482.25
O00012748,P0160,3,1173.19
O00012748,P0118,1,863.51
O00012749,P0013,1,3905.07
O00012749,P0018,3,839.45
O00012750,P0172,3,1080.97
O00012750,P0191,3,715.71
O00012751,P0186,2,1530.51
O00012752,P0105,1,699.42
O00012752,P0156,1,3311.65
O00012752,P0021,1,1099.68
O00012752,P0061,1,1955.81
O00012753,P0188,1,3586.19
O00012754,P0173,3,739.8
O00012755,P0144,1,2182.44
O00012755,P0165,3,1884.28
O00012756,P0100,1,1169.84
O00012756,P0051,3,2087.56
O00012756,P0183,2,1493.89
O00012757,P0015,1,1875.8
O00012757,P0149,3,849.8
O00012757,P0208,1,1367.13
O00012757,P0181,2,512.88
O00012758,P0099,1,1078.45
O00012758,P0103,2,2023.97
O00012758,P0037,1,643.59
O00012758,P0124,3,765.92
O00012759,P0202,3,1263.07
O00012760,P0095,3,4498.75
O00012760,P0175,3,734.61
O00012760,P0015,1,1875.8
O00012760,P0101,2,844.32
O00012761,P0150,1,2342.14
O00012761,P0047,1,1315.57
O00012762,P0177,1,1062.39
O00012762,P0238,2,1625.02
O00012762,P0134,1,961.01
O00012763,P0072,2,2498.02
O00012763,P0180,3,1167.99
O00012764,P0224,2,1021.75
O00012764,P0022,1,704.2
O00012764,P0014,1,1784.65
O00012764,P0101,2,844.32
O00012765,P0016,1,1007.25
O00012765,P0058,3,798.04
O00012766,P0081,2,850.63
O00012767,P0240,3,1321.1
O00012767,P0170,2,823.67
O00012767,P0187,1,965.77
O00012767,P0096,1,1260.11
O00012768,P0133,2,1175.19
O00012768,P0096,2,1260.11
O00012768,P0210,2,1006.59
O00012768,P0002,3,753.25
O00012769,P0137,2,1029.09
O00012769,P0007,1,1172.61
O00012769,P0225,3,1208.52
O00012769,P0042,1,917.98
O00012770,P0156,3,3311.65
O00012770,P0048,2,953.21
O00012771,P0218,3,1981.75
O00012772,P0077,1,916.49
O00012772,P0185,2,1357.78
O00012772,P0031,3,938.93
O00012772,P0108,3,731.89
O00012773,P0173,3,739.8
O00012773,P0020,3,1061.13
O00012773,P0148,2,1642.13
O00012774,P0134,3,961.01
O00012774,P0013,1,3905.07
O00012775,P0171,1,856.36
O00012775,P0106,1,910.32
O00012776,P0201,1,665.14
O00012776,P0198,2,783.46
O00012777,P0152,3,1539.83
O00012777,P0174,2,1070.62
O00012777,P0087,1,1166.31
O00012777,P0197,3,1963.65
O00012778,P0124,1,765.92
O00012778,P0077,1,916.49
O00012778,P0226,1,763.52
O00012778,P0174,2,1070.62
O00012779,P0194,1,3054.93
O00012780,P0149,1,849.8
O00012780,P0055,1,1327.43
O00012780,P0126,3,718.35
O00012781,P0111,3,1302.1
O00012781,P0239,3,1277.0
O00012782,P0082,2,1093.71
O00012782,P0181,1,512.88
O00012782,P0116,1,504.09
O00012783,P0113,2,1146.88
O00012783,P0173,2,739.8
O00012783,P0201,2,665.14
O00012784,P0068,1,645.96
O00012784,P0154,2,1602.55
O00012785,P0107,1,2232.47
O00012785,P0117,2,1257.95
O00012786,P0019,1,1231.87
O00012787,P0108,1,731.89
O00012788,P0029,3,1244.21
O00012789,P0180,3,1167.99
O00012789,P0003,3,923.84
O00012790,P0030,1,810.73
O00012790,P0048,3,953.21
O00012790,P0149,3,849.8
O00012791,P0093,2,598.74
O00012792,P0028,2,1160.42
O00012792,P0162,2,562.54
O00012792,P0218,1,1981.75
O00012793,P0035,1,1117.84
O00012794,P0051,3,2087.56
O00012794,P0041,2,1564.52
O00012794,P0099,2,1078.45
O00012795,P0195,3,2949.74
O00012796,P0167,3,917.72
O00012797,P0236,1,709.38
O00012797,P0019,1,1231.87
O00012798,P0079,1,1047.23
O00012798,P0001,2,1531.67
O00012798,P0063,2,440.08
O00012799,P0179,1,1893.47
O00012799,P0180,1,1167.99
O00012799,P0235,1,2499.4
O00012799,P0044,1,1201.36
O00012800,P0071,1,1360.46
O00012800,P0009,2,832.92
O00012801,P0183,1,1493.89
O00012801,P0075,1,1463.11
O00012802,P0201,3,665.14
O00012802,P0031,1,938.93
O00012802,P0208,3,1367.13
O00012803,P0186,1,1530.51
O00012804,P0017,1,1166.66
O00012804,P0135,3,1348.46
O00012804,P0086,1,3005.5
O00012804,P0079,1,1047.23
O00012805,P0136,1,415.05
O00012806,P0145,1,571.99
O00012806,P0216,3,2882.44
O00012807,P0162,1,562.54
O00012807,P0179,3,1893.47
O00012808,P0073,1,957.59
O00012809,P0042,2,917.98
O00012809,P0124,3,765.92
O00012809,P0072,1,2498.02
O00012810,P0177,3,1062.39
O00012811,P0024,1,2318.03
O00012811,P0066,1,1327.33
O00012811,P0147,3,1227.77
O00012811,P0113,2,1146.88
O00012812,P0105,3,699.42
O00012813,P0057,1,1625.21
O00012813,P0047,2,1315.57
O00012814,P0053,3,743.63
O00012814,P0014,3,1784.65
O00012814,P0105,2,699.42
O00012814,P0066,1,1327.33
O00012815,P0129,1,1234.25
O00012815,P0166,2,1071.27
O00012815,P0042,2,917.98
O00012815,P0003,3,923.84
O00012816,P0173,2,739.8
O00012817,P0217,1,2177.18
O00012818,P0157,1,2003.44
O00012819,P0169,2,1213.62
O00012819,P0048,2,953.21
O00012819,P0152,1,1539.83
O00012820,P0171,3,856.36
O00012820,P0067,1,732.33
O00012821,P0069,3,3350.58
O00012821,P0094,3,507.4
O00012821,P0016,3,1007.25
O00012821,P0174,2,1070.62
O00012822,P0087,2,1166.31
O00012822,P0060,2,1237.17
O00012822,P0164,1,787.12
O00012822,P0109,1,967.7
O00012823,P0182,3,931.99
O00012823,P0187,1,965.77
O00012823,P0003,2,923.84
O00012824,P0166,3,1071.27
O00012825,P0070,1,1600.5
O00012825,P0160,3,1173.19
O00012825,P0172,1,1080.97
O00012826,P0132,1,732.15
O00012826,P0127,3,2785.03
O00012826,P0211,1,995.66
O00012827,P0216,1,2882.44
O00012828,P0151,1,748.73
O00012829,P0194,3,3054.93
O00012829,P0228,1,3952.27
O00012830,P0222,1,1988.04
O00012830,P0195,1,2949.74
O00012830,P0010,2,2113.75
O00012830,P0045,1,983.28
O00012831,P0111,2,1302.1
O00012831,P0047,2,1315.57
O00012832,P0219,3,2528.94
O00012832,P0197,2,1963.65
O00012832,P0164,2,787.12
O00012833,P0216,2,2882.44
O00012833,P0200,1,1164.43
O00012833,P0097,2,690.07
O00012833,P0019,1,1231.87
O00012834,P0084,3,1162.37
O00012834,P0159,1,2720.48
O00012835,P0218,2,1981.75
O00012835,P0098,2,1001.32
O00012835,P0132,1,732.15
O00012836,P0079,3,1047.23
O00012837,P0182,1,931.99
O00012837,P0050,3,2157.2
O00012837,P0218,3,1981.75
O00012838,P0206,1,615.55
O00012839,P0140,1,520.23
O00012839,P0095,2,4498.75
O00012840,P0090,3,1529.98
O00012840,P0059,3,1566.61
O00012840,P0037,3,643.59
O00012841,P0137,2,1029.09
O00012841,P0006,1,1141.96
O00012841,P0103,1,2023.97
O00012842,P0228,1,3952.27
O00012842,P0212,3,1000.46
O00012843,P0133,1,1175.19
O00012844,P0067,1,732.33
O00012844,P0166,1,1071.27
O00012844,P0158,1,3813.86
O00012845,P0208,2,1367.13
O00012845,P0009,3,832.92
O00012845,P0115,3,1337.26
O00012845,P0100,3,1169.84
O00012846,P0205,2,583.27
O00012846,P0009,1,832.92
O00012847,P0121,3,1089.71
O00012847,P0188,3,3586.19
O00012848,P0069,2,3350.58
O00012849,P0205,2,583.27
O00012849,P0055,3,1327.43
O00012849,P0095,1,4498.75
O00012850,P0002,3,753.25
O00012850,P0150,1,2342.14
O00012850,P0113,2,1146.88
O00012851,P0233,3,1409.94
O00012851,P0101,1,844.32
O00012852,P0158,2,3813.86
O00012852,P0036,1,964.11
O00012852,P0236,1,709.38
O00012853,P0169,3,1213.62
O00012854,P0121,3,1089.71
O00012854,P0129,3,1234.25
O00012855,P0149,2,849.8
O00012856,P0140,1,520.23
O00012856,P0171,2,856.36
O00012856,P0152,3,1539.83
O00012856,P0089,2,984.87
O00012857,P0037,2,643.59
O00012858,P0162,3,562.54
O00012858,P0202,1,1263.07
O00012858,P0090,1,1529.98
O00012859,P0237,1,1066.89
O00012860,P0072,2,2498.02
O00012860,P0014,3,1784.65
O00012860,P0176,2,1222.32
O00012861,P0166,2,1071.27
O00012861,P0172,3,1080.97
O00012861,P0109,2,967.7
O00012861,P0170,1,823.67
O00012862,P0008,1,1383.15
O00012863,P0239,1,1277.0
O00012863,P0191,1,715.71
O00012864,P0029,1,1244.21
O00012864,P0124,3,765.92
O00012865,P0097,3,690.07
O00012865,P0124,3,765.92
O00012865,P0173,1,739.8
O00012866,P0213,2,1409.98
O00012866,P0206,2,615.55
O00012866,P0089,3,984.87
O00012866,P0036,2,964.11
O00012867,P0071,2,1360.46
O00012867,P0003,3,923.84
O00012867,P0200,2,1164.43
O00012867,P0192,3,1139.72
O00012868,P0119,1,873.91
O00012868,P0100,3,1169.84
O00012869,P0030,3,810.73
O00012869,P0060,2,1237.17
O00012870,P0212,1,1000.46
O00012870,P0052,1,2940.24
O00012870,P0233,3,1409.94
O00012871,P0232,3,975.44
O00012872,P0232,1,975.44
O00012872,P0229,3,1374.65
O00012872,P0190,2,1107.24
O00012873,P0091,2,1240.93
O00012874,P0047,1,1315.57
O00012874,P0210,2,1006.59
O00012874,P0092,1,1340.1
O00012874,P0185,3,1357.78
O00012875,P0077,3,916.49
O00012876,P0131,3,1253.96
O00012876,P0086,1,3005.5
O00012876,P0228,2,3952.27
O00012877,P0224,3,1021.75
O00012877,P0059,2,1566.61
O00012877,P0172,1,1080.97
O00012878,P0150,1,2342.14
O00012878,P0178,1,982.68
O00012879,P0130,1,2642.85
O00012880,P0200,1,1164.43
O00012881,P0197,1,1963.65
O00012882,P0168,1,3902.05
O00012883,P0123,3,744.89
O00012883,P0093,2,598.74
O00012884,P0076,3,2984.87
O00012885,P0152,1,1539.83
O00012885,P0157,2,2003.44
O00012885,P0149,3,849.8
O00012885,P0082,2,1093.71
O00012886,P0013,2,3905.07
O00012887,P0086,3,3005.5
O00012887,P0130,1,2642.85
O00012887,P0075,2,1463.11
O00012887,P0161,1,566.58
O00012888,P0195,2,2891.9
O00012888,P0159,3,2667.14
O00012889,P0021,1,1078.12
O00012889,P0230,2,1240.24
O00012890,P0026,2,776.69
O00012890,P0219,2,2479.35
O00012890,P0128,2,449.62
O00012891,P0112,3,958.15
O00012891,P0084,3,1139.58
O00012891,P0204,3,2514.71
O00012892,P0171,3,839.57
O00012892,P0201,3,652.1
O00012893,P0136,3,406.91
O00012893,P0158,3,3739.08
O00012893,P0151,3,734.05
O00012893,P0015,3,1839.02
O00012894,P0059,2,1535.89
O00012894,P0029,2,1219.81
O00012894,P0196,1,1835.27
O00012895,P0155,2,279.16
O00012895,P0061,1,1917.46
O00012895,P0143,2,2424.08
O00012896,P0026,3,776.69
O00012897,P0021,3,1078.12
O00012897,P0047,3,1289.77
O00012898,P0149,2,833.14
O00012898,P0192,2,1117.37
O00012898,P0239,1,1251.96
O00012898,P0065,3,2372.83
O00012899,P0036,3,945.21
O00012899,P0210,3,986.85
O00012900,P0074,3,2165.45
O00012901,P0220,2,1284.93
O00012901,P0194,2,2995.03
O00012902,P0095,1,4410.54
O00012903,P0144,1,2139.65
O00012903,P0205,3,571.83
O00012903,P0197,1,1925.15
O00012904,P0011,1,1319.59
O00012904,P0166,1,1050.26
O00012904,P0122,1,1309.4
O00012904,P0099,3,1057.3
O00012905,P0188,2,3515.87
O00012905,P0239,3,1251.96
O00012905,P0037,1,630.97
O00012906,P0138,1,940.17
O00012906,P0140,3,510.03
O00012906,P0044,2,1177.8
O00012907,P0054,3,399.22
O00012907,P0163,1,980.93
O00012907,P0185,3,1331.16
O00012907,P0041,1,1533.84
O00012908,P0030,2,794.83
O00012908,P0163,1,980.93
O00012909,P0207,2,497.76
O00012910,P0007,2,1149.62
O00012911,P0159,1,2667.14
O00012911,P0202,2,1238.3
O00012911,P0077,1,898.52
O00012912,P0110,1,626.88
O00012912,P0048,3,934.52
O00012912,P0137,1,1008.91
O00012912,P0088,1,2874.2
O00012913,P0092,3,1313.82
O00012913,P0136,3,406.91
O00012913,P0027,3,904.0
O00012913,P0231,1,1483.9
O00012914,P0013,2,3828.5
O00012914,P0042,1,899.98
O00012914,P0073,1,938.81
O00012914,P0035,1,1095.92
O00012915,P0221,2,1992.42
O00012915,P0218,2,1942.89
O00012915,P0041,3,1533.84
O00012916,P0053,3,729.05
O00012916,P0113,1,1124.39
O00012916,P0162,1,551.51
O00012916,P0186,3,1500.5
O00012917,P0144,3,2139.65
O00012917,P0004,3,763.75
O00012918,P0214,3,1976.61
O00012918,P0064,1,2653.03
O00012918,P0174,1,1049.63
O00012919,P0211,1,976.14
O00012919,P0143,1,2424.08
O00012919,P0128,1,449.62
O00012920,P0050,2,2114.9
O00012920,P0041,1,1533.84
O00012921,P0202,1,1238.3
O00012921,P0090,1,1499.98
O00012922,P0021,1,1078.12
O00012922,P0063,2,431.45
O00012922,P0121,1,1068.34
O00012922,P0174,1,1049.63
O00012923,P0057,3,1593.34
O00012923,P0125,2,270.22
O00012923,P0093,3,587.0
O00012924,P0027,3,904.0
O00012925,P0058,3,782.39
O00012925,P0044,2,1177.8
O00012926,P0049,1,1179.22
O00012926,P0140,3,510.03
O00012927,P0009,3,816.59
O00012927,P0049,3,1179.22
O00012927,P0136,3,406.91
O00012928,P0116,3,494.21
O00012928,P0132,2,717.79
O00012929,P0054,2,399.22
O00012930,P0143,1,2424.08
O00012930,P0018,3,822.99
O00012930,P0131,3,1229.37
O00012930,P0135,3,1322.02
O00012931,P0035,1,1095.92
O00012932,P0152,2,1509.64
O00012932,P0058,1,782.39
O00012933,P0104,3,1770.32
O00012933,P0179,3,1856.34
O00012933,P0134,3,942.17
O00012933,P0099,2,1057.3
O00012934,P0170,1,807.52
O00012935,P0173,2,725.29
O00012935,P0199,3,891.67
O00012935,P0122,1,1309.4
O00012935,P0215,3,1802.93
O00012936,P0117,3,1233.28
O00012937,P0047,1,1289.77
O00012937,P0127,3,2730.42
O00012937,P0089,2,965.56
O00012937,P0090,3,1499.98
O00012938,P0109,1,948.73
O00012939,P0007,3,1149.62
O00012939,P0059,3,1535.89
O00012940,P0233,1,1382.29
O00012941,P0057,3,1593.34
O00012941,P0123,2,730.28
O00012941,P0145,3,560.77
O00012941,P0204,2,2514.71
O00012942,P0028,1,1137.67
O00012942,P0229,3,1347.7
O00012942,P0088,2,2874.2
O00012942,P0066,1,1301.3
O00012943,P0046,2,963.55
O00012943,P0043,2,1325.17
O00012944,P0105,3,685.71
O00012945,P0236,3,695.47
O00012946,P0008,1,1356.03
O00012946,P0080,2,530.51
O00012947,P0095,1,4410.54
O00012947,P0094,3,497.45
O00012948,P0177,2,1041.56
O00012948,P0004,1,763.75
O00012948,P0152,1,1509.64
O00012948,P0082,1,1072.26
O00012949,P0175,3,720.21
O00012950,P0177,2,1041.56
O00012950,P0116,3,494.21
O00012950,P0161,1,555.47
O00012950,P0188,1,3515.87
O00012951,P0023,2,1824.75
O00012951,P0218,1,1942.89
O00012951,P0074,2,2165.45
O00012952,P0030,1,794.83
O00012952,P0235,3,2450.39
O00012953,P0140,3,510.03
O00012953,P0237,2,1045.97
O00012953,P0034,2,547.16
O00012954,P0227,2,1408.74
O00012954,P0205,1,571.83
O00012954,P0128,1,449.62
O00012955,P0180,3,1145.09
O00012956,P0219,2,2479.35
O00012956,P0112,1,958.15
O00012956,P0239,3,1251.96
O00012956,P0185,3,1331.16
O00012957,P0146,1,1039.02
O00012958,P0071,2,1333.78
O00012959,P0042,1,899.98
O00012959,P0102,2,2244.07
O00012959,P0048,1,934.52
O00012960,P0107,1,2188.7
O00012960,P0064,1,2653.03
O00012960,P0054,3,399.22
O00012960,P0019,3,1207.72
O00012961,P0078,2,1053.21
O00012962,P0008,2,1356.03
O00012963,P0021,1,1078.12
O00012963,P0210,2,986.85
O00012963,P0042,1,899.98
O00012964,P0017,1,1143.78
O00012964,P0033,1,1931.8
O00012964,P0136,2,406.91
O00012964,P0007,3,1149.62
O00012965,P0024,2,2272.58
O00012965,P0151,1,734.05
O00012965,P0181,3,502.82
O00012965,P0174,3,1049.63
O00012966,P0171,2,839.57
O00012966,P0187,3,946.83
O00012966,P0070,1,1569.12
O00012967,P0100,1,1146.9
O00012968,P0225,3,1184.82
O00012968,P0147,2,1203.7
O00012968,P0060,2,1212.91
O00012969,P0116,3,494.21
O00012969,P0161,3,555.47
O00012969,P0057,3,1593.34
O00012970,P0192,2,1117.37
O00012970,P0025,1,1541.75
O00012970,P0013,2,3828.5
O00012971,P0002,1,738.48
O00012971,P0063,1,431.45
O00012971,P0032,3,1555.51
O00012972,P0092,2,1313.82
O00012972,P0142,3,1614.61
O00012972,P0047,1,1289.77
O00012973,P0045,3,964.0
O00012974,P0024,1,2272.58
O00012974,P0166,1,1050.26
O00012974,P0085,2,693.11
O00012974,P0129,3,1210.05
O00012975,P0055,3,1301.4
O00012975,P0091,1,1216.6
O00012975,P0214,1,1976.61
O00012975,P0025,1,1541.75
O00012976,P0079,2,1026.7
O00012976,P0067,3,717.97
O00012976,P0030,1,794.83
O00012977,P0053,3,729.05
O00012977,P0025,3,1541.75
O00012977,P0125,1,270.22
O00012977,P0100,3,1146.9
O00012978,P0050,1,2114.9
O00012979,P0122,3,1309.4
O00012979,P0166,1,1050.26
O00012979,P0060,2,1212.91
O00012979,P0130,2,2591.03
O00012980,P0159,2,2667.14
O00012980,P0116,1,494.21
O00012981,P0066,1,1301.3
O00012981,P0129,3,1210.05
O00012981,P0212,2,980.84
O00012982,P0096,3,1235.4
O00012982,P0067,3,717.97
O00012982,P0199,2,891.67
O00012982,P0031,1,920.52
O00012983,P0217,3,2134.49
O00012984,P0072,3,2449.04
O00012984,P0185,1,1331.16
O00012985,P0032,1,1555.51
O00012986,P0070,1,1569.12
O00012986,P0035,1,1095.92
O00012987,P0183,1,1464.6
O00012987,P0223,2,765.13
O00012987,P0154,1,1571.13
O00012988,P0101,3,827.76
O00012989,P0174,2,1049.63
O00012990,P0236,3,695.47
O00012990,P0031,2,920.52
O00012990,P0021,1,1078.12
O00012990,P0129,3,1210.05
O00012991,P0022,1,690.39
O00012992,P0191,1,701.68
O00012993,P0081,3,833.95
O00012993,P0036,2,945.21
O00012993,P0112,2,958.15
O00012994,P0044,2,1177.8
O00012994,P0217,3,2134.49
O00012995,P0090,2,1499.98
O00012996,P0023,2,1824.75
O00012996,P0178,2,963.41
O00012996,P0145,3,560.77
O00012997,P0134,2,942.17
O00012997,P0182,2,913.72
O00012998,P0022,1,690.39
O00012998,P0099,2,1057.3
O00012999,P0022,1,690.39
O00012999,P0017,3,1143.78
O00012999,P0025,3,1541.75
O00012999,P0056,3,746.62
O00013000,P0174,2,1049.63
O00013001,P0230,2,1240.24
O00013001,P0231,3,1483.9
O00013001,P0218,3,1942.89
O00013002,P0215,1,1802.93
O00013002,P0119,3,856.77
O00013002,P0191,2,701.68
O00013002,P0229,3,1347.7
O00013003,P0071,3,1333.78
O00013004,P0041,1,1533.84
O00013004,P0087,3,1143.44
O00013004,P0014,2,1749.66
O00013004,P0092,3,1313.82
O00013005,P0175,2,720.21
O00013005,P0067,2,717.97
O00013006,P0157,2,1964.16
O00013006,P0045,3,964.0
O00013006,P0049,1,1179.22
O00013006,P0176,2,1198.35
O00013007,P0066,1,1301.3
O00013007,P0155,3,279.16
O00013007,P0091,1,1216.6
O00013007,P0037,2,630.97
O00013008,P0104,1,1770.32
O00013009,P0233,2,1382.29
O00013009,P0095,2,4410.54
O00013009,P0179,3,1856.34
O00013010,P0193,3,1136.9
O00013011,P0060,1,1212.91
O00013011,P0076,3,2926.34
O00013012,P0237,1,1045.97
O00013013,P0139,2,1378.53
O00013014,P0044,2,1177.8
O00013014,P0224,2,1001.72
O00013014,P0104,1,1770.32
O00013014,P0165,1,1847.33
O00013015,P0195,1,2891.9
O00013015,P0017,3,1143.78
O00013015,P0006,3,1119.57
O00013016,P0176,3,1198.35
O00013016,P0070,1,1569.12
O00013016,P0202,3,1238.3
O00013017,P0220,3,1284.93
O00013017,P0108,2,717.54
O00013017,P0075,2,1434.42
O00013018,P0233,2,1382.29
O00013018,P0065,1,2372.83
O00013019,P0188,3,3515.87
O00013019,P0045,3,964.0
O00013020,P0104,2,1770.32
O00013020,P0085,1,693.11
O00013021,P0082,1,1072.26
O00013021,P0178,3,963.41
O00013022,P0127,2,2730.42
O00013022,P0030,2,794.83
O00013022,P0075,3,1434.42
O00013022,P0208,1,1340.32
O00013023,P0171,3,839.57
O00013023,P0169,2,1189.82
O00013023,P0065,3,2372.83
O00013024,P0149,3,833.14
O00013024,P0105,2,685.71
O00013024,P0226,3,748.55
O00013025,P0085,2,693.11
O00013026,P0156,1,3246.72
O00013026,P0237,3,1045.97
O00013026,P0032,3,1555.51
O00013027,P0215,2,1802.93
O00013028,P0055,1,1301.4
O00013028,P0018,3,822.99
O00013028,P0075,3,1434.42
O00013028,P0052,2,2882.59
O00013029,P0093,2,587.0
O00013030,P0125,1,270.22
O00013030,P0219,3,2479.35
O00013030,P0070,1,1569.12
O00013031,P0099,1,1057.3
O00013031,P0186,1,1500.5
O00013032,P0024,3,2272.58
O00013032,P0110,1,626.88
O00013033,P0157,2,1964.16
O00013033,P0082,1,1072.26
O00013034,P0191,3,701.68
O00013035,P0042,1,899.98
O00013035,P0207,2,497.76
O00013036,P0148,2,1609.93
O00013037,P0168,1,3825.54
O00013037,P0205,3,571.83
O00013037,P0041,3,1533.84
O00013038,P0039,2,1279.7
O00013038,P0193,2,1136.9
O00013038,P0058,3,782.39
O00013038,P0093,1,587.0
O00013039,P0159,2,2667.14
O00013039,P0006,3,1119.57
O00013039,P0015,1,1839.02
O00013039,P0131,3,1229.37
O00013040,P0108,2,717.54
O00013040,P0080,1,530.51
O00013041,P0061,1,1917.46
O00013041,P0238,2,1593.16
O00013041,P0077,3,898.52
O00013042,P0196,1,1835.27
O00013042,P0166,2,1050.26
O00013043,P0041,2,1533.84
O00013044,P0183,3,1464.6
O00013044,P0099,2,1057.3
O00013045,P0088,1,2874.2
O00013045,P0117,2,1233.28
O00013046,P0236,3,695.47
O00013047,P0227,2,1408.74
O00013047,P0121,3,1068.34
O00013048,P0044,2,1177.8
O00013048,P0035,3,1095.92
O00013049,P0180,2,1145.09
O00013049,P0226,2,748.55
O00013049,P0012,2,544.07
O00013049,P0239,2,1251.96
O00013050,P0089,2,965.56
O00013050,P0163,1,980.93
O00013050,P0119,1,856.77
O00013050,P0104,2,1770.32
O00013051,P0158,3,3739.08
O00013052,P0214,2,1976.61
O00013052,P0207,3,497.76
O00013053,P0181,2,502.82
O00013053,P0008,2,1356.03
O00013053,P0046,1,963.55
O00013054,P0170,1,807.52
O00013054,P0137,1,1008.91
O00013055,P0024,1,2272.58
O00013055,P0210,3,986.85
O00013055,P0039,3,1279.7
O00013056,P0209,1,1247.41
O00013057,P0179,2,1856.34
O00013057,P0170,3,807.52
O00013057,P0123,3,730.28
O00013057,P0149,1,833.14
O00013058,P0225,3,1184.82
O00013058,P0057,2,1593.34
O00013058,P0069,2,3284.88
O00013059,P0094,1,497.45
O00013059,P0087,1,1143.44
O00013060,P0169,2,1189.82
O00013060,P0158,1,3739.08
O00013060,P0128,1,449.62
O00013060,P0121,2,1068.34
O00013061,P0042,1,899.98
O00013061,P0023,2,1824.75
O00013062,P0093,2,587.0
O00013062,P0180,1,1145.09
O00013062,P0110,2,626.88
O00013063,P0192,1,1117.37
O00013063,P0218,3,1942.89
O00013063,P0103,2,1984.28
O00013064,P0090,3,1499.98
O00013064,P0014,2,1749.66
O00013064,P0098,1,981.69
O00013065,P0141,3,1573.13
O00013065,P0160,1,1150.19
O00013066,P0078,3,1053.21
O00013066,P0110,3,626.88
O00013066,P0083,3,737.68
O00013067,P0007,2,1149.62
O00013067,P0014,2,1749.66
O00013068,P0088,1,2874.2
O00013068,P0004,3,763.75
O00013068,P0074,3,2165.45
O00013069,P0194,1,2995.03
O00013069,P0199,1,891.67
O00013069,P0105,2,685.71
O00013070,P0102,2,2244.07
O00013070,P0039,2,1279.7
O00013071,P0227,3,1408.74
O00013071,P0216,2,2825.92
O00013071,P0172,3,1059.77
O00013071,P0217,3,2134.49
