date,campaign_id,channel,spend,impressions,clicks,attributed_sessions,attributed_orders,attributed_revenue,CPC,CTR,CVR,ROAS,CAC_proxy
2025-12-21,C009,paid_social,15486.59,85514,1937,140,2,17242.67,8.0,0.0227,0.0143,1.11,7743.3
2025-12-21,C010,paid_social,19936.65,96238,1788,140,3,23811.8,11.15,0.0186,0.0214,1.19,6645.55
2025-12-21,C011,paid_social,19748.48,97396,2097,140,3,10969.429999999998,9.42,0.0215,0.0214,0.56,6582.83
2025-12-21,C012,paid_social,22488.92,134528,1831,140,2,16474.58,12.28,0.0136,0.0143,0.73,11244.46
2025-12-21,C013,paid_social,14463.59,70656,1321,140,1,8741.87,10.95,0.0187,0.0071,0.6,14463.59
2025-12-21,C014,paid_social,21016.18,116776,1385,127,1,3413.31,15.17,0.0119,0.0079,0.16,21016.18
2025-12-21,C015,paid_social,16103.82,73827,1232,103,1,2067.06,13.07,0.0167,0.0097,0.13,16103.82
2025-12-21,C016,paid_social,21699.07,120199,2114,140,1,5562.22,10.26,0.0176,0.0071,0.26,21699.07
2025-12-21,C017,email,2587.13,55918,1031,73,5,33093.33,2.51,0.0184,0.0685,12.79,517.43
2025-12-21,C018,email,1474.75,25527,372,32,2,10022.16,3.96,0.0146,0.0625,6.8,737.38
2025-12-21,C019,email,2811.44,21673,331,37,2,25864.08,8.49,0.0153,0.0541,9.2,1405.72
2025-12-21,C020,email,1613.43,42283,219,28,2,10641.039999999999,7.37,0.0052,0.0714,6.6,806.72
2025-12-21,C021,email,2062.32,20175,183,23,0,0.0,11.27,0.0091,0.0,0.0,0.0
2025-12-21,C022,email,2482.07,33585,407,54,2,11068.68,6.1,0.0121,0.037,4.46,1241.04
2025-12-21,C023,email,2633.35,35187,519,63,0,0.0,5.07,0.0147,0.0,0.0,0.0
2025-12-21,C024,email,1793.62,20900,463,43,0,0.0,3.87,0.0222,0.0,0.0,0.0
2025-12-21,C025,referral,6010.41,10900,355,36,1,2435.94,16.93,0.0326,0.0278,0.41,6010.41
2025-12-21,C026,referral,4080.49,7112,64,6,0,0.0,63.76,0.009,0.0,0.0,0.0
2025-12-21,C027,referral,5382.46,24159,369,40,2,4431.45,14.59,0.0153,0.05,0.82,2691.23
2025-12-21,C028,referral,3725.44,18584,475,62,0,0.0,7.84,0.0256,0.0,0.0,0.0
2025-12-21,C029,referral,5436.75,22711,527,47,2,5533.09,10.32,0.0232,0.0426,1.02,2718.38
2025-12-21,C030,referral,6121.28,16224,231,25,0,0.0,26.5,0.0142,0.0,0.0,0.0
2025-12-21,C031,referral,4060.44,6088,110,12,1,9401.65,36.91,0.0181,0.0833,2.32,4060.44
2025-12-21,C032,referral,4749.73,19122,514,38,1,7940.03,9.24,0.0269,0.0263,1.67,4749.73
2025-12-21,C033,organic,627.8,58372,512,58,1,642.63,1.23,0.0088,0.0172,1.02,627.8
2025-12-21,C034,organic,809.24,55849,618,62,0,0.0,1.31,0.0111,0.0,0.0,0.0
2025-12-21,C035,organic,644.71,53215,638,59,0,0.0,1.01,0.012,0.0,0.0,0.0
2025-12-21,C036,organic,795.35,54481,546,65,1,8146.53,1.46,0.01,0.0154,10.24,795.35
2025-12-21,C037,organic,733.95,91713,995,75,3,23102.0,0.74,0.0108,0.04,31.48,244.65
2025-12-21,C038,organic,846.07,141604,1479,128,4,27519.72,0.57,0.0104,0.0312,32.53,211.52
2025-12-21,C039,organic,439.08,64408,858,78,1,1734.23,0.51,0.0133,0.0128,3.95,439.08
2025-12-21,C040,organic,659.24,142590,820,108,0,0.0,0.8,0.0058,0.0,0.0,0.0
2025-12-22,C001,search,20523.75,89598,3046,140,2,14047.6,6.74,0.034,0.0143,0.68,10261.88
2025-12-22,C002,search,18635.4,78445,2102,140,4,42262.48,8.87,0.0268,0.0286,2.27,4658.85
2025-12-22,C003,search,19996.7,91744,1303,87,1,14910.33,15.35,0.0142,0.0115,0.75,19996.7
2025-12-22,C004,search,21687.85,103100,2717,140,2,10435.810000000001,7.98,0.0264,0.0143,0.48,10843.92
2025-12-22,C005,search,19756.01,78675,1579,131,2,4413.5599999999995,12.51,0.0201,0.0153,0.22,9878.0
2025-12-22,C006,search,14744.08,67314,1997,140,1,2280.34,7.38,0.0297,0.0071,0.15,14744.08
2025-12-22,C007,search,14811.9,55633,872,88,2,13474.21,16.99,0.0157,0.0227,0.91,7405.95
2025-12-22,C008,search,16260.89,80433,2973,140,2,15322.560000000001,5.47,0.037,0.0143,0.94,8130.44
2025-12-22,C009,paid_social,15845.3,91244,2281,140,3,8565.5,6.95,0.025,0.0214,0.54,5281.77
2025-12-22,C010,paid_social,12744.66,69531,1940,140,1,1558.93,6.57,0.0279,0.0071,0.12,12744.66
2025-12-22,C011,paid_social,16364.61,96029,1627,95,0,0.0,10.06,0.0169,0.0,0.0,0.0
2025-12-22,C012,paid_social,22240.22,128364,1296,140,0,0.0,17.16,0.0101,0.0,0.0,0.0
2025-12-22,C013,paid_social,20825.68,103095,2114,140,1,3093.54,9.85,0.0205,0.0071,0.15,20825.68
2025-12-22,C014,paid_social,15598.86,93320,1982,140,2,7160.849999999999,7.87,0.0212,0.0143,0.46,7799.43
2025-12-22,C015,paid_social,11090.18,66064,1215,110,0,0.0,9.13,0.0184,0.0,0.0,0.0
2025-12-22,C016,paid_social,16125.15,77198,1305,119,1,2595.16,12.36,0.0169,0.0084,0.16,16125.15
2025-12-22,C017,email,1550.25,38287,476,48,0,0.0,3.26,0.0124,0.0,0.0,0.0
2025-12-22,C018,email,1975.41,20157,278,25,0,0.0,7.11,0.0138,0.0,0.0,0.0
2025-12-22,C019,email,1945.91,40066,621,63,4,41826.450000000004,3.13,0.0155,0.0635,21.49,486.48
2025-12-22,C020,email,1570.39,28830,473,49,3,25075.03,3.32,0.0164,0.0612,15.97,523.46
2025-12-22,C021,email,1692.07,54730,829,72,4,32830.85,2.04,0.0151,0.0556,19.4,423.02
2025-12-22,C022,email,2817.11,52318,778,64,5,46336.19,3.62,0.0149,0.0781,16.45,563.42
2025-12-22,C023,email,1493.18,18759,71,8,0,0.0,21.03,0.0038,0.0,0.0,0.0
2025-12-22,C024,email,2197.99,15676,122,14,1,1941.47,18.02,0.0078,0.0714,0.88,2197.99
2025-12-22,C025,referral,5545.36,5332,113,11,0,0.0,49.07,0.0212,0.0,0.0,0.0
2025-12-22,C026,referral,5021.48,14293,320,20,1,7961.73,15.69,0.0224,0.05,1.59,5021.48
2025-12-22,C027,referral,3681.64,14851,301,32,1,2179.42,12.23,0.0203,0.0312,0.59,3681.64
2025-12-22,C028,referral,2855.07,8108,205,19,1,4924.99,13.93,0.0253,0.0526,1.72,2855.07
2025-12-22,C029,referral,2411.09,21178,612,36,2,11380.25,3.94,0.0289,0.0556,4.72,1205.54
2025-12-22,C030,referral,3191.88,7203,101,11,0,0.0,31.6,0.014,0.0,0.0,0.0
2025-12-22,C031,referral,4070.73,7163,127,9,0,0.0,32.05,0.0177,0.0,0.0,0.0
2025-12-22,C032,referral,0.0,20523,452,51,0,0.0,0.0,0.022,0.0,0.0,0.0
2025-12-22,C033,organic,467.38,58164,664,46,1,4516.57,0.7,0.0114,0.0217,9.66,467.38
2025-12-22,C034,organic,337.76,127620,1542,123,2,4019.92,0.22,0.0121,0.0163,11.9,168.88
2025-12-22,C035,organic,602.67,108801,780,70,1,8826.37,0.77,0.0072,0.0143,14.65,602.67
2025-12-22,C036,organic,546.85,99240,1085,98,0,0.0,0.5,0.0109,0.0,0.0,0.0
2025-12-22,C037,organic,564.77,137582,964,108,0,0.0,0.59,0.007,0.0,0.0,0.0
2025-12-22,C038,organic,594.61,49341,363,39,1,3610.99,1.64,0.0074,0.0256,6.07,594.61
2025-12-22,C039,organic,411.54,78467,1343,107,1,5892.43,0.31,0.0171,0.0093,14.32,411.54
2025-12-22,C040,organic,577.63,105562,593,56,1,1982.64,0.97,0.0056,0.0179,3.43,577.63
2025-12-23,C001,search,25391.41,102805,1341,140,2,20778.54,18.93,0.013,0.0143,0.82,12695.7
2025-12-23,C002,search,20103.51,81395,1923,140,7,42570.84,10.45,0.0236,0.05,2.12,2871.93
2025-12-23,C003,search,12378.69,61346,741,52,1,7204.65,16.71,0.0121,0.0192,0.58,12378.69
2025-12-23,C004,search,25224.0,125500,4734,140,2,16915.909999999996,5.33,0.0377,0.0143,0.67,12612.0
2025-12-23,C005,search,23092.3,98052,2945,140,4,25768.1,7.84,0.03,0.0286,1.12,5773.08
2025-12-23,C006,search,14668.45,67906,1637,140,1,10484.48,8.96,0.0241,0.0071,0.71,14668.45
2025-12-23,C007,search,22394.94,106456,1641,140,5,31829.64,13.65,0.0154,0.0357,1.42,4478.99
2025-12-23,C008,search,21009.7,93523,2364,140,6,45092.33,8.89,0.0253,0.0429,2.15,3501.62
2025-12-23,C009,paid_social,13403.09,80092,567,55,0,0.0,23.64,0.0071,0.0,0.0,0.0
2025-12-23,C010,paid_social,17090.89,84761,910,59,1,4807.36,18.78,0.0107,0.0169,0.28,17090.89
2025-12-23,C011,paid_social,13503.65,66877,1144,104,0,0.0,11.8,0.0171,0.0,0.0,0.0
2025-12-23,C012,paid_social,14329.24,71821,1780,113,0,0.0,8.05,0.0248,0.0,0.0,0.0
2025-12-23,C013,paid_social,12228.33,58614,399,31,2,23117.42,30.65,0.0068,0.0645,1.89,6114.16
2025-12-23,C014,paid_social,14660.75,83764,1466,140,6,32479.22,10.0,0.0175,0.0429,2.22,2443.46
2025-12-23,C015,paid_social,21356.12,121032,2467,140,2,11095.98,8.66,0.0204,0.0143,0.52,10678.06
2025-12-23,C016,paid_social,17237.86,78490,1254,77,3,21205.9,13.75,0.016,0.039,1.23,5745.95
2025-12-23,C017,email,2092.13,51398,640,48,2,5206.01,3.27,0.0125,0.0417,2.49,1046.06
2025-12-23,C018,email,1496.5,41858,429,44,3,14885.91,3.49,0.0102,0.0682,9.95,498.83
2025-12-23,C019,email,2319.18,57252,744,60,4,28630.11,3.12,0.013,0.0667,12.34,579.79
2025-12-23,C020,email,1689.02,55857,602,63,2,6819.22,2.81,0.0108,0.0317,4.04,844.51
2025-12-23,C021,email,2651.9,46849,556,39,4,25758.43,4.77,0.0119,0.1026,9.71,662.98
2025-12-23,C022,email,2917.87,54706,499,44,0,0.0,5.85,0.0091,0.0,0.0,0.0
2025-12-23,C023,email,2257.9,17510,276,16,1,15664.59,8.18,0.0158,0.0625,6.94,2257.9
2025-12-23,C024,email,2125.69,42870,446,47,4,23101.77,4.77,0.0104,0.0851,10.87,531.42
2025-12-23,C025,referral,4885.23,8687,231,26,0,0.0,21.15,0.0266,0.0,0.0,0.0
2025-12-23,C026,referral,2841.64,17222,467,47,1,11178.69,6.08,0.0271,0.0213,3.93,2841.64
2025-12-23,C027,referral,2358.26,13407,135,11,0,0.0,17.47,0.0101,0.0,0.0,0.0
2025-12-23,C028,referral,4834.59,22858,444,26,1,5379.75,10.89,0.0194,0.0385,1.11,4834.59
2025-12-23,C029,referral,3001.59,16595,230,19,0,0.0,13.05,0.0139,0.0,0.0,0.0
2025-12-23,C030,referral,3646.51,14387,381,27,0,0.0,9.57,0.0265,0.0,0.0,0.0
2025-12-23,C031,referral,4097.42,24090,517,34,1,14643.15,7.93,0.0215,0.0294,3.57,4097.42
2025-12-23,C032,referral,3959.85,24488,637,49,3,22823.33,6.22,0.026,0.0612,5.76,1319.95
2025-12-23,C033,organic,465.96,128821,29,2,0,0.0,16.07,0.0002,0.0,0.0,0.0
2025-12-23,C034,organic,539.97,49690,614,48,3,7743.49,0.88,0.0124,0.0625,14.34,179.99
2025-12-23,C035,organic,585.93,80526,335,29,0,0.0,1.75,0.0042,0.0,0.0,0.0
2025-12-23,C036,organic,720.51,134659,638,72,0,0.0,1.13,0.0047,0.0,0.0,0.0
2025-12-23,C037,organic,0.0,101363,727,49,2,6875.74,0.0,0.0072,0.0408,0.0,0.0
2025-12-23,C038,organic,645.73,56345,785,80,2,5250.860000000001,0.82,0.0139,0.025,8.13,322.86
2025-12-23,C039,organic,514.54,134006,1708,140,4,11034.61,0.3,0.0127,0.0286,21.45,128.64
2025-12-23,C040,organic,467.21,46836,566,42,1,1452.24,0.83,0.0121,0.0238,3.11,467.21
2025-12-24,C001,search,21854.76,85871,2744,140,3,33998.68,7.96,0.032,0.0214,1.56,7284.92
2025-12-24,C002,search,16196.02,65151,1691,140,3,32868.51,9.58,0.026,0.0214,2.03,5398.67
2025-12-24,C003,search,23516.43,112338,3318,140,5,32548.86,7.09,0.0295,0.0357,1.38,4703.29
2025-12-24,C004,search,13063.82,53938,1571,140,2,16248.15,8.32,0.0291,0.0143,1.24,6531.91
2025-12-24,C005,search,25733.38,122664,3172,140,3,17728.16,8.11,0.0259,0.0214,0.69,8577.79
2025-12-24,C006,search,17933.39,74909,2846,140,5,34748.8,6.3,0.038,0.0357,1.94,3586.68
2025-12-24,C007,search,20310.12,91752,2084,140,6,42134.35,9.75,0.0227,0.0429,2.07,3385.02
2025-12-24,C008,search,14470.47,64310,1789,140,5,32192.260000000002,8.09,0.0278,0.0357,2.22,2894.09
2025-12-24,C009,paid_social,17477.51,96073,802,62,1,3323.19,21.79,0.0083,0.0161,0.19,17477.51
2025-12-24,C010,paid_social,12637.33,74743,1490,140,1,11590.83,8.48,0.0199,0.0071,0.92,12637.33
2025-12-24,C011,paid_social,13395.12,66075,1039,111,1,4695.15,12.89,0.0157,0.009,0.35,13395.12
2025-12-24,C012,paid_social,13876.17,80598,1248,132,1,1845.23,11.12,0.0155,0.0076,0.13,13876.17
2025-12-24,C013,paid_social,13320.84,70977,1302,105,5,35976.13,10.23,0.0183,0.0476,2.7,2664.17
2025-12-24,C014,paid_social,17535.19,81161,1379,132,1,1424.07,12.72,0.017,0.0076,0.08,17535.19
2025-12-24,C015,paid_social,10253.65,54044,1046,74,2,14824.76,9.8,0.0194,0.027,1.45,5126.82
2025-12-24,C016,paid_social,10897.36,51160,751,83,1,1389.96,14.51,0.0147,0.012,0.13,10897.36
2025-12-24,C017,email,1162.59,26810,394,44,0,0.0,2.95,0.0147,0.0,0.0,0.0
2025-12-24,C018,email,906.38,25842,372,23,0,0.0,2.44,0.0144,0.0,0.0,0.0
2025-12-24,C019,email,2222.01,56024,1009,76,1,5290.57,2.2,0.018,0.0132,2.38,2222.01
2025-12-24,C020,email,2474.27,53076,585,108,7,27875.05,4.23,0.011,0.0648,11.27,353.47
2025-12-24,C021,email,1448.79,50658,816,69,3,26517.77,1.78,0.0161,0.0435,18.3,482.93
2025-12-24,C022,email,1943.44,34470,318,21,3,18440.3,6.11,0.0092,0.1429,9.49,647.81
2025-12-24,C023,email,1767.53,27124,436,27,1,2957.36,4.05,0.0161,0.037,1.67,1767.53
2025-12-24,C024,email,2344.79,43359,266,26,0,0.0,8.82,0.0061,0.0,0.0,0.0
2025-12-24,C025,referral,5101.41,11491,279,20,1,6942.67,18.28,0.0243,0.05,1.36,5101.41
2025-12-24,C026,referral,4484.2,12908,187,14,1,4524.9,23.98,0.0145,0.0714,1.01,4484.2
2025-12-24,C027,referral,3306.07,14191,408,33,1,6187.18,8.1,0.0288,0.0303,1.87,3306.07
2025-12-24,C028,referral,2745.09,14540,360,37,0,0.0,7.63,0.0248,0.0,0.0,0.0
2025-12-24,C029,referral,5450.01,20752,293,28,1,7589.54,18.6,0.0141,0.0357,1.39,5450.01
2025-12-24,C030,referral,4072.58,20214,436,38,0,0.0,9.34,0.0216,0.0,0.0,0.0
2025-12-24,C031,referral,4251.41,5779,68,5,0,0.0,62.52,0.0118,0.0,0.0,0.0
2025-12-24,C032,referral,2769.02,6631,209,20,0,0.0,13.25,0.0315,0.0,0.0,0.0
2025-12-24,C033,organic,558.89,68270,421,33,0,0.0,1.33,0.0062,0.0,0.0,0.0
2025-12-24,C034,organic,604.08,47384,569,56,1,1765.49,1.06,0.012,0.0179,2.92,604.08
2025-12-24,C035,organic,682.76,106113,1158,79,0,0.0,0.59,0.0109,0.0,0.0,0.0
2025-12-24,C036,organic,327.06,134416,1324,99,0,0.0,0.25,0.0099,0.0,0.0,0.0
2025-12-24,C037,organic,659.53,34497,336,31,0,0.0,1.96,0.0097,0.0,0.0,0.0
2025-12-24,C038,organic,481.17,65522,762,68,3,21283.480000000003,0.63,0.0116,0.0441,44.23,160.39
2025-12-24,C039,organic,342.53,46732,253,27,1,8128.77,1.35,0.0054,0.037,23.73,342.53
2025-12-24,C040,organic,682.87,125594,682,68,1,12323.83,1.0,0.0054,0.0147,18.05,682.87
2025-12-25,C001,search,29388.21,113601,2697,140,4,23861.32,10.9,0.0237,0.0286,0.81,7347.05
2025-12-25,C002,search,18140.2,84553,2098,140,9,64937.55,8.65,0.0248,0.0643,3.58,2015.58
2025-12-25,C003,search,16234.88,76818,2858,140,3,28105.73,5.68,0.0372,0.0214,1.73,5411.63
2025-12-25,C004,search,21592.71,100456,2979,140,1,15089.12,7.25,0.0297,0.0071,0.7,21592.71
2025-12-25,C005,search,12491.57,61895,2264,140,4,32058.21,5.52,0.0366,0.0286,2.57,3122.89
2025-12-25,C006,search,21216.29,83406,2848,140,5,32039.64,7.45,0.0341,0.0357,1.51,4243.26
2025-12-25,C007,search,12173.55,55455,1988,140,6,51526.369999999995,6.12,0.0358,0.0429,4.23,2028.92
2025-12-25,C008,search,18655.46,86726,3207,140,7,32288.26,5.82,0.037,0.05,1.73,2665.07
2025-12-25,C009,paid_social,8804.15,51411,1061,78,1,3854.11,8.3,0.0206,0.0128,0.44,8804.15
2025-12-25,C010,paid_social,12781.82,71817,1630,140,2,11674.39,7.84,0.0227,0.0143,0.91,6390.91
2025-12-25,C011,paid_social,10841.53,50662,1010,85,1,4202.58,10.73,0.0199,0.0118,0.39,10841.53
2025-12-25,C012,paid_social,17258.24,84508,1702,140,1,7048.72,10.14,0.0201,0.0071,0.41,17258.24
2025-12-25,C013,paid_social,9713.66,54703,834,71,1,12578.55,11.65,0.0152,0.0141,1.29,9713.66
2025-12-25,C014,paid_social,19444.61,109821,1871,140,2,17917.629999999997,10.39,0.017,0.0143,0.92,9722.3
2025-12-25,C015,paid_social,14582.33,66928,1144,70,0,0.0,12.75,0.0171,0.0,0.0,0.0
2025-12-25,C016,paid_social,18841.23,87003,1950,140,0,0.0,9.66,0.0224,0.0,0.0,0.0
2025-12-25,C017,email,1312.85,34176,329,21,0,0.0,3.99,0.0096,0.0,0.0,0.0
2025-12-25,C018,email,2590.39,34365,59,5,0,0.0,43.9,0.0017,0.0,0.0,0.0
2025-12-25,C019,email,2863.81,17011,145,10,1,4655.59,19.75,0.0085,0.1,1.63,2863.81
2025-12-25,C020,email,2373.73,26536,361,24,1,2239.94,6.58,0.0136,0.0417,0.94,2373.73
2025-12-25,C021,email,2233.54,48251,505,54,4,28414.05,4.42,0.0105,0.0741,12.72,558.38
2025-12-25,C022,email,2574.1,38487,711,62,2,21163.43,3.62,0.0185,0.0323,8.22,1287.05
2025-12-25,C023,email,2227.06,23391,274,26,2,8810.46,8.13,0.0117,0.0769,3.96,1113.53
2025-12-25,C024,email,2411.53,24693,467,41,5,28525.75,5.16,0.0189,0.122,11.83,482.31
2025-12-25,C025,referral,2746.28,11613,134,10,0,0.0,20.49,0.0115,0.0,0.0,0.0
2025-12-25,C026,referral,3979.88,23463,441,46,2,19841.940000000002,9.02,0.0188,0.0435,4.99,1989.94
2025-12-25,C027,referral,4749.17,5361,27,3,0,0.0,175.9,0.005,0.0,0.0,0.0
2025-12-25,C028,referral,3614.97,19790,331,30,0,0.0,10.92,0.0167,0.0,0.0,0.0
2025-12-25,C029,referral,4129.21,15085,267,17,0,0.0,15.47,0.0177,0.0,0.0,0.0
2025-12-25,C030,referral,3545.45,20048,553,51,2,4918.650000000001,6.41,0.0276,0.0392,1.39,1772.72
2025-12-25,C031,referral,4196.01,14188,235,14,0,0.0,17.86,0.0166,0.0,0.0,0.0
2025-12-25,C032,referral,3107.37,11193,177,15,0,0.0,17.56,0.0158,0.0,0.0,0.0
2025-12-25,C033,organic,782.27,62351,258,16,1,2376.59,3.03,0.0041,0.0625,3.04,782.27
2025-12-25,C034,organic,534.24,94242,961,70,2,15481.98,0.56,0.0102,0.0286,28.98,267.12
2025-12-25,C035,organic,729.6,75603,155,12,0,0.0,4.71,0.0021,0.0,0.0,0.0
2025-12-25,C036,organic,442.55,73735,306,32,1,6697.78,1.45,0.0041,0.0312,15.13,442.55
2025-12-25,C037,organic,456.08,88544,643,60,2,18961.64,0.71,0.0073,0.0333,41.58,228.04
2025-12-25,C038,organic,794.01,122754,1501,126,3,13990.06,0.53,0.0122,0.0238,17.62,264.67
2025-12-25,C039,organic,423.84,83483,1318,85,0,0.0,0.32,0.0158,0.0,0.0,0.0
2025-12-25,C040,organic,719.31,95370,298,26,2,14680.87,2.41,0.0031,0.0769,20.41,359.66
2025-12-26,C001,search,30742.85,132215,3341,140,9,44977.22,9.2,0.0253,0.0643,1.46,3415.87
2025-12-26,C002,search,34464.45,153116,4425,140,7,32668.81,7.79,0.0289,0.05,0.95,4923.49
2025-12-26,C003,search,16440.68,79197,2741,140,6,38246.15,6.0,0.0346,0.0429,2.33,2740.11
2025-12-26,C004,search,15974.13,79227,3142,140,4,21209.78,5.08,0.0397,0.0286,1.33,3993.53
2025-12-26,C005,search,24708.71,99814,2701,140,4,20411.24,9.15,0.0271,0.0286,0.83,6177.18
2025-12-26,C006,search,31150.57,148513,3413,140,3,17515.78,9.13,0.023,0.0214,0.56,10383.52
2025-12-26,C007,search,19497.75,94186,3362,140,9,69640.34,5.8,0.0357,0.0643,3.57,2166.42
2025-12-26,C008,search,25383.99,111165,4006,140,1,9459.0,6.34,0.036,0.0071,0.37,25383.99
2025-12-26,C009,paid_social,0.0,94895,1764,140,1,6258.85,0.0,0.0186,0.0071,0.0,0.0
2025-12-26,C010,paid_social,26953.0,161153,2696,140,3,15376.43,10.0,0.0167,0.0214,0.57,8984.33
2025-12-26,C011,paid_social,19133.85,86559,1215,140,4,31420.220000000005,15.75,0.014,0.0286,1.64,4783.46
2025-12-26,C012,paid_social,25575.42,144050,2400,140,3,26797.6,10.66,0.0167,0.0214,1.05,8525.14
2025-12-26,C013,paid_social,20093.66,103246,1769,140,4,17715.63,11.36,0.0171,0.0286,0.88,5023.42
2025-12-26,C014,paid_social,21796.08,117767,2351,140,4,17746.97,9.27,0.02,0.0286,0.81,5449.02
2025-12-26,C015,paid_social,16015.46,86597,1673,140,6,38229.16,9.57,0.0193,0.0429,2.39,2669.24
2025-12-26,C016,paid_social,21236.6,102786,1898,140,3,15440.71,11.19,0.0185,0.0214,0.73,7078.87
2025-12-26,C017,email,3635.72,39808,338,43,1,13864.63,10.76,0.0085,0.0233,3.81,3635.72
2025-12-26,C018,email,3107.72,54531,908,109,2,4656.87,3.42,0.0167,0.0183,1.5,1553.86
2025-12-26,C019,email,2444.39,29435,390,38,2,8849.26,6.27,0.0132,0.0526,3.62,1222.2
2025-12-26,C020,email,2944.54,72328,733,92,7,34113.53,4.02,0.0101,0.0761,11.59,420.65
2025-12-26,C021,email,2449.09,57163,1054,137,6,40583.06,2.32,0.0184,0.0438,16.57,408.18
2025-12-26,C022,email,3529.42,38015,777,69,3,24079.43,4.54,0.0204,0.0435,6.82,1176.47
2025-12-26,C023,email,2220.11,71506,1130,140,5,24464.6,1.96,0.0158,0.0357,11.02,444.02
2025-12-26,C024,email,2581.02,58798,415,45,0,0.0,6.22,0.0071,0.0,0.0,0.0
2025-12-26,C025,referral,5140.38,16644,57,6,0,0.0,90.18,0.0034,0.0,0.0,0.0
2025-12-26,C026,referral,4186.93,13372,463,53,0,0.0,9.04,0.0346,0.0,0.0,0.0
2025-12-26,C027,referral,3334.82,9347,182,22,0,0.0,18.32,0.0195,0.0,0.0,0.0
2025-12-26,C028,referral,6828.53,7401,128,13,1,6762.77,53.35,0.0173,0.0769,0.99,6828.53
2025-12-26,C029,referral,4488.85,11265,253,33,4,26160.549999999996,17.74,0.0225,0.1212,5.83,1122.21
2025-12-26,C030,referral,5763.28,18555,558,63,2,6218.12,10.33,0.0301,0.0317,1.08,2881.64
2025-12-26,C031,referral,6480.55,19318,360,33,1,5388.03,18.0,0.0186,0.0303,0.83,6480.55
2025-12-26,C032,referral,3861.15,18213,361,33,1,2359.19,10.7,0.0198,0.0303,0.61,3861.15
2025-12-26,C033,organic,741.96,144883,893,130,2,16043.19,0.83,0.0062,0.0154,21.62,370.98
2025-12-26,C034,organic,721.84,39471,783,96,3,14110.03,0.92,0.0198,0.0312,19.55,240.61
2025-12-26,C035,organic,1006.77,96380,731,60,1,13405.83,1.38,0.0076,0.0167,13.32,1006.77
2025-12-26,C036,organic,794.14,145835,1672,140,2,20912.34,0.47,0.0115,0.0143,26.33,397.07
2025-12-26,C037,organic,386.17,139120,1433,140,5,30613.800000000003,0.27,0.0103,0.0357,79.28,77.23
2025-12-26,C038,organic,454.37,53881,553,63,2,5117.53,0.82,0.0103,0.0317,11.26,227.18
2025-12-26,C039,organic,662.18,140327,1140,97,2,16843.050000000003,0.58,0.0081,0.0206,25.44,331.09
2025-12-26,C040,organic,660.64,89375,613,59,1,14975.75,1.08,0.0069,0.0169,22.67,660.64
2025-12-27,C001,search,23362.83,106970,3273,140,2,12906.150000000001,7.14,0.0306,0.0143,0.55,11681.42
2025-12-27,C002,search,22223.44,104523,2592,140,7,40978.96,8.57,0.0248,0.05,1.84,3174.78
2025-12-27,C003,search,34926.47,164670,5179,140,4,12148.29,6.74,0.0315,0.0286,0.35,8731.62
2025-12-27,C004,search,26427.39,100919,3610,140,4,28563.27,7.32,0.0358,0.0286,1.08,6606.85
2025-12-27,C005,search,40035.56,168255,4425,140,5,32371.48,9.05,0.0263,0.0357,0.81,8007.11
2025-12-27,C006,search,34137.81,147520,4181,140,3,22803.89,8.16,0.0283,0.0214,0.67,11379.27
2025-12-27,C007,search,39982.32,164566,4888,140,3,14746.98,8.18,0.0297,0.0214,0.37,13327.44
2025-12-27,C008,search,30022.39,127114,3786,140,9,67281.93,7.93,0.0298,0.0643,2.24,3335.82
2025-12-27,C009,paid_social,26619.52,124729,2136,140,3,16880.870000000003,12.46,0.0171,0.0214,0.63,8873.17
2025-12-27,C010,paid_social,26698.23,147940,3058,140,5,23707.23,8.73,0.0207,0.0357,0.89,5339.65
2025-12-27,C011,paid_social,22959.13,123777,1633,140,6,45731.96,14.06,0.0132,0.0429,1.99,3826.52
2025-12-27,C012,paid_social,29322.86,147122,2154,140,1,2246.92,13.61,0.0146,0.0071,0.08,29322.86
2025-12-27,C013,paid_social,28185.93,155391,2398,140,3,11203.490000000002,11.75,0.0154,0.0214,0.4,9395.31
2025-12-27,C014,paid_social,28085.93,146212,4055,140,1,1616.62,6.93,0.0277,0.0071,0.06,28085.93
2025-12-27,C015,paid_social,28323.86,129905,2223,140,6,26190.2,12.74,0.0171,0.0429,0.92,4720.64
2025-12-27,C016,paid_social,16970.18,95332,1861,140,5,30515.0,9.12,0.0195,0.0357,1.8,3394.04
2025-12-27,C017,email,3857.53,41287,468,58,5,33785.21000000001,8.24,0.0113,0.0862,8.76,771.51
2025-12-27,C018,email,2928.38,44745,817,78,2,15355.82,3.58,0.0183,0.0256,5.24,1464.19
2025-12-27,C019,email,3831.59,62296,909,91,5,24184.04,4.22,0.0146,0.0549,6.31,766.32
2025-12-27,C020,email,3058.01,54232,866,85,4,25785.52,3.53,0.016,0.0471,8.43,764.5
2025-12-27,C021,email,4283.05,35480,555,75,4,27367.84,7.72,0.0156,0.0533,6.39,1070.76
2025-12-27,C022,email,2829.39,26890,390,40,0,0.0,7.25,0.0145,0.0,0.0,0.0
2025-12-27,C023,email,1290.17,21520,136,20,1,4915.35,9.49,0.0063,0.05,3.81,1290.17
